2.1997561160972154e-11
2.1062423106803395e-11
2.0105140105156752e-11
1.9128243498431947e-11
1.813360270205237e-11
1.712168118431871e-11
1.6094390615037896e-11
1.5054628970477374e-11
1.4003613433051018e-11
1.2942455689842768e-11
1.1874154777941117e-11
1.0801167090167909e-11
9.724415640167822e-12
8.64611817993491e-12
7.569568053762666e-12
6.496368850313457e-12
5.427787584725664e-12
4.366929139666784e-12
3.3164374783638274e-12
2.277247947331813e-12
1.2513849341015518e-12
2.4200916357870493e-13
-7.494437204184875e-13
-1.7221431824295315e-12
-2.673488551581396e-12
-3.601261370202987e-12
-4.505141093557803e-12
-5.3839301517366986e-12
-6.235218090891483e-12
-7.0583413928602115e-12
-7.853498983288258e-12
-8.619158442480643e-12
-9.354054996675561e-12
-1.005897921052054e-11
-1.0734016466649302e-11
-1.1377913372269818e-11
-1.1991135002448159e-11
-1.2575213978121483e-11
-1.3129936314389724e-11
-1.3655182595093988e-11
-1.4152981557622022e-11
-1.4624770737452975e-11
-1.5070468653366826e-11
-1.549161524667169e-11
-1.5890958928662833e-11
-1.6269441609351745e-11
-1.6627867941904248e-11
-1.6969213019930554e-11
-1.7295935693732915e-11
-1.7608760591308102e-11
-1.7909870179813373e-11
-1.8202752239497785e-11
-1.848901790904184e-11
-1.8769864820592383e-11
-1.904863123438307e-11
-1.932821604957095e-11
-1.9609560522962507e-11
-1.989484943684666e-11
-2.0187664542449083e-11
-2.048966788847312e-11
-2.0801804144577668e-11
-2.1127106928235205e-11
-2.146828927994378e-11
-2.182589438880571e-11
-2.2201465555564737e-11
-2.2598066673901712e-11
-2.3016847586830158e-11
-2.3457922331689145e-11
-2.3923449356357312e-11
-2.441544932256629e-11
-2.4933580267974947e-11
-2.5478248270683212e-11
-2.605155511138547e-11
-2.665374553810975e-11
-2.7283707378324035e-11
-2.7942353831299672e-11
-2.863070684646203e-11
-2.93472549682022e-11
-3.009098973878534e-11
-3.0862823743237095e-11
-3.1661914747256706e-11
-3.248575382403825e-11
-3.333386650374816e-11
-3.4206182527398646e-11
-3.509995608058598e-11
-3.601271654481403e-11
-3.6944173853782104e-11
